model,scenario,index,region,year,value,units
E3SMv3,G6-1.5K-SAI,TR,Eurasia_high,2064,24.9534463376829,days
E3SMv3,G6-1.5K-SAI,TR,Northern_Europe,2064,20.56586064763412,days
E3SMv3,G6-1.5K-SAI,TR,NH_midlat,2065,118.11744054556574,days
E3SMv3,G6-1.5K-SAI,TR,Euro_Atlantic,2065,100.11804838780036,days
E3SMv3,G6-1.5K-SAI,TR,Mediterranean,2065,147.69858987252334,days
E3SMv3,G6-1.5K-SAI,TR,Eurasia_high,2065,18.366248594820103,days
E3SMv3,G6-1.5K-SAI,TR,Northern_Europe,2065,18.963145017332295,days
E3SMv3,G6-1.5K-SAI,TR,NH_midlat,2066,117.71552639776294,days
E3SMv3,G6-1.5K-SAI,TR,Euro_Atlantic,2066,100.12209189819188,days
E3SMv3,G6-1.5K-SAI,TR,Mediterranean,2066,145.90631475333902,days
E3SMv3,G6-1.5K-SAI,TR,Eurasia_high,2066,25.35461017924083,days
E3SMv3,G6-1.5K-SAI,TR,Northern_Europe,2066,21.693762720363797,days
E3SMv3,G6-1.5K-SAI,R10mm,NH_midlat,2060,15.307780117678897,days
E3SMv3,G6-1.5K-SAI,R10mm,Euro_Atlantic,2060,14.655651867982307,days
E3SMv3,G6-1.5K-SAI,R10mm,Mediterranean,2060,14.098236309751623,days
E3SMv3,G6-1.5K-SAI,R10mm,Eurasia_high,2060,15.0,days
E3SMv3,G6-1.5K-SAI,R10mm,Northern_Europe,2060,16.666666666666664,days
E3SMv3,G6-1.5K-SAI,R10mm,NH_midlat,2061,14.535305425135142,days
E3SMv3,G6-1.5K-SAI,R10mm,Euro_Atlantic,2061,14.864025399325756,days
E3SMv3,G6-1.5K-SAI,R10mm,Mediterranean,2061,11.207724880815693,days
E3SMv3,G6-1.5K-SAI,R10mm,Eurasia_high,2061,12.906983049347565,days
E3SMv3,G6-1.5K-SAI,R10mm,Northern_Europe,2061,16.403103577487805,days
E3SMv3,G6-1.5K-SAI,R10mm,NH_midlat,2062,14.87858665397517,days
E3SMv3,G6-1.5K-SAI,R10mm,Euro_Atlantic,2062,14.892006272799616,days
E3SMv3,G6-1.5K-SAI,R10mm,Mediterranean,2062,11.541058214149027,days
E3SMv3,G6-1.5K-SAI,R10mm,Eurasia_high,2062,15.299418079221038,days
E3SMv3,G6-1.5K-SAI,R10mm,Northern_Europe,2062,19.86627871948069,days
E3SMv3,G6-1.5K-SAI,R10mm,NH_midlat,2063,13.442471094615813,days
E3SMv3,G6-1.5K-SAI,R10mm,Euro_Atlantic,2063,13.035395542402421,days
E3SMv3,G6-1.5K-SAI,R10mm,Mediterranean,2063,10.098236309751622,days
E3SMv3,G6-1.5K-SAI,R10mm,Eurasia_high,2063,18.2935988714314,days
E3SMv3,G6-1.5K-SAI,R10mm,Northern_Europe,2063,15.666666666666664,days
E3SMv3,G6-1.5K-SAI,R10mm,NH_midlat,2064,14.241376211077329,days
E3SMv3,G6-1.5K-SAI,R10mm,Euro_Atlantic,2064,14.672354800616334,days
E3SMv3,G6-1.5K-SAI,R10mm,Mediterranean,2064,11.152980595283658,days
E3SMv3,G6-1.5K-SAI,R10mm,Eurasia_high,2064,16.595926554547255,days
E3SMv3,G6-1.5K-SAI,R10mm,Northern_Europe,2064,14.998060264070121,days
E3SMv3,G6-1.5K-SAI,R10mm,NH_midlat,2065,14.056273319498231,days
E3SMv3,G6-1.5K-SAI,R10mm,Euro_Atlantic,2065,13.328813617775886,days
E3SMv3,G6-1.5K-SAI,R10mm,Mediterranean,2065,12.442821904397404,days
E3SMv3,G6-1.5K-SAI,R10mm,Eurasia_high,2065,11.39825423766311,days
E3SMv3,G6-1.5K-SAI,R10mm,Northern_Europe,2065,15.329453861473574,days
E3SMv3,G6-1.5K-SAI,R10mm,NH_midlat,2066,13.83754778025148,days
E3SMv3,G6-1.5K-SAI,R10mm,Euro_Atlantic,2066,13.976858473369159,days
E3SMv3,G6-1.5K-SAI,R10mm,Mediterranean,2066,12.858271666028791,days
E3SMv3,G6-1.5K-SAI,R10mm,Eurasia_high,2066,17.401163841557928,days
E3SMv3,G6-1.5K-SAI,R10mm,Northern_Europe,2066,15.798448211256096,days
E3SMv3,G6-1.5K-SAI,R20mm,NH_midlat,2060,1.3997974664439468,days
E3SMv3,G6-1.5K-SAI,R20mm,Euro_Atlantic,2060,1.3461652472852608,days
E3SMv3,G6-1.5K-SAI,R20mm,Mediterranean,2060,1.6666666666666665,days
E3SMv3,G6-1.5K-SAI,R20mm,Eurasia_high,2060,2.101745762336891,days
E3SMv3,G6-1.5K-SAI,R20mm,Northern_Europe,2060,1.7344971748912608,days
E3SMv3,G6-1.5K-SAI,R20mm,NH_midlat,2061,1.887971898383391,days
E3SMv3,G6-1.5K-SAI,R20mm,Euro_Atlantic,2061,1.8618284531564078,days
E3SMv3,G6-1.5K-SAI,R20mm,Mediterranean,2061,1.0,days
E3SMv3,G6-1.5K-SAI,R20mm,Eurasia_high,2061,0.5,days
E3SMv3,G6-1.5K-SAI,R20mm,Northern_Europe,2061,1.4670546138526424,days
E3SMv3,G6-1.5K-SAI,R20mm,NH_midlat,2062,1.159159094812311,days
E3SMv3,G6-1.5K-SAI,R20mm,Euro_Atlantic,2062,1.2709908437625677,days
E3SMv3,G6-1.5K-SAI,R20mm,Mediterranean,2062,1.1803527380496757,days
E3SMv3,G6-1.5K-SAI,R20mm,Eurasia_high,2062,1.2994180792210364,days
E3SMv3,G6-1.5K-SAI,R20mm,Northern_Europe,2062,1.5348851220772366,days
E3SMv3,G6-1.5K-SAI,R20mm,NH_midlat,2063,1.0909566579654695,days
E3SMv3,G6-1.5K-SAI,R20mm,Euro_Atlantic,2063,1.3498355472322618,days
E3SMv3,G6-1.5K-SAI,R20mm,Mediterranean,2063,0.6666666666666667,days
E3SMv3,G6-1.5K-SAI,R20mm,Eurasia_high,2063,0.40116384155792745,days
E3SMv3,G6-1.5K-SAI,R20mm,Northern_Europe,2063,1.0658907722947148,days
E3SMv3,G6-1.5K-SAI,R20mm,NH_midlat,2064,1.2049423653841373,days
E3SMv3,G6-1.5K-SAI,R20mm,Euro_Atlantic,2064,1.3212544958063832,days
E3SMv3,G6-1.5K-SAI,R20mm,Mediterranean,2064,1.3333333333333335,days
E3SMv3,G6-1.5K-SAI,R20mm,Eurasia_high,2064,0.5,days
E3SMv3,G6-1.5K-SAI,R20mm,Northern_Europe,2064,2.199612052814024,days
E3SMv3,G6-1.5K-SAI,R20mm,NH_midlat,2065,1.192391161367618,days
E3SMv3,G6-1.5K-SAI,R20mm,Euro_Atlantic,2065,1.1274414618044313,days
E3SMv3,G6-1.5K-SAI,R20mm,Mediterranean,2065,0.48631392861699113,days
E3SMv3,G6-1.5K-SAI,R20mm,Eurasia_high,2065,0.20058192077896372,days
E3SMv3,G6-1.5K-SAI,R20mm,Northern_Europe,2065,1.399224105628048,days
E3SMv3,G6-1.5K-SAI,R20mm,NH_midlat,2066,1.3333333333333333,days
E3SMv3,G6-1.5K-SAI,R20mm,Euro_Atlantic,2066,1.3257146051727153,days
E3SMv3,G6-1.5K-SAI,R20mm,Mediterranean,2066,0.5136860713830089,days
E3SMv3,G6-1.5K-SAI,R20mm,Eurasia_high,2066,1.5988361584420725,days
E3SMv3,G6-1.5K-SAI,R20mm,Northern_Europe,2066,1.2015517887439031,days
E3SMv3,G6-1.5K-SAI,CDD,NH_midlat,2060,14.370596364270536,days
E3SMv3,G6-1.5K-SAI,CDD,Euro_Atlantic,2060,14.757030636091065,days
E3SMv3,G6-1.5K-SAI,CDD,Mediterranean,2060,14.874391547482361,days
E3SMv3,G6-1.5K-SAI,CDD,Eurasia_high,2060,17.00581920778964,days
E3SMv3,G6-1.5K-SAI,CDD,Northern_Europe,2060,16.465114877922762,days
E3SMv3,G6-1.5K-SAI,CDD,NH_midlat,2061,13.680346291241227,days
E3SMv3,G6-1.5K-SAI,CDD,Euro_Atlantic,2061,13.584641074251774,days
E3SMv3,G6-1.5K-SAI,CDD,Mediterranean,2061,14.152980595283658,days
E3SMv3,G6-1.5K-SAI,CDD,Eurasia_high,2061,16.002909603894818,days
E3SMv3,G6-1.5K-SAI,CDD,Northern_Europe,2061,15.660847458877026,days
E3SMv3,G6-1.5K-SAI,CDD,NH_midlat,2062,15.033439165131405,days
E3SMv3,G6-1.5K-SAI,CDD,Euro_Atlantic,2062,15.41248564910293,days
E3SMv3,G6-1.5K-SAI,CDD,Mediterranean,2062,15.541058214149027,days
E3SMv3,G6-1.5K-SAI,CDD,Eurasia_high,2062,14.203491524673783,days
E3SMv3,G6-1.5K-SAI,CDD,Northern_Europe,2062,12.534885122077235,days
E3SMv3,G6-1.5K-SAI,CDD,NH_midlat,2063,14.548211390734432,days
E3SMv3,G6-1.5K-SAI,CDD,Euro_Atlantic,2063,14.133144687101336,days
E3SMv3,G6-1.5K-SAI,CDD,Mediterranean,2063,11.082116428298054,days
E3SMv3,G6-1.5K-SAI,CDD,Eurasia_high,2063,16.799418079221034,days
E3SMv3,G6-1.5K-SAI,CDD,Northern_Europe,2063,18.730617703031502,days
E3SMv3,G6-1.5K-SAI,CDD,NH_midlat,2064,13.264911594420656,days
E3SMv3,G6-1.5K-SAI,CDD,Euro_Atlantic,2064,13.046520514611897,days
E3SMv3,G6-1.5K-SAI,CDD,Mediterranean,2064,11.748783094964722,days
E3SMv3,G6-1.5K-SAI,CDD,Eurasia_high,2064,12.805237287010673,days
E3SMv3,G6-1.5K-SAI,CDD,Northern_Europe,2064,14.137600752379067,days
E3SMv3,G6-1.5K-SAI,CDD,NH_midlat,2065,13.925857015988507,days
E3SMv3,G6-1.5K-SAI,CDD,Euro_Atlantic,2065,13.640523956682394,days
E3SMv3,G6-1.5K-SAI,CDD,Mediterranean,2065,12.929135833014396,days
E3SMv3,G6-1.5K-SAI,CDD,Eurasia_high,2065,13.694762712989327,days
E3SMv3,G6-1.5K-SAI,CDD,Northern_Europe,2065,15.269382296968496,days
E3SMv3,G6-1.5K-SAI,CDD,NH_midlat,2066,14.685322193644922,days
E3SMv3,G6-1.5K-SAI,CDD,Euro_Atlantic,2066,14.387150491341751,days
E3SMv3,G6-1.5K-SAI,CDD,Mediterranean,2066,14.082116428298052,days
E3SMv3,G6-1.5K-SAI,CDD,Eurasia_high,2066,16.39825423766311,days
E3SMv3,G6-1.5K-SAI,CDD,Northern_Europe,2066,13.46705461385264,days
E3SMv3,G6-1.5K-SAI,CWD,NH_midlat,2060,4.729319137461212,days
E3SMv3,G6-1.5K-SAI,CWD,Euro_Atlantic,2060,4.666425271394405,days
E3SMv3,G6-1.5K-SAI,CWD,Mediterranean,2060,4.666666666666666,days
E3SMv3,G6-1.5K-SAI,CWD,Eurasia_high,2060,3.700581920778964,days
E3SMv3,G6-1.5K-SAI,CWD,Northern_Europe,2060,4.732557438961382,days
E3SMv3,G6-1.5K-SAI,CWD,NH_midlat,2061,4.644753834281783,days
E3SMv3,G6-1.5K-SAI,CWD,Euro_Atlantic,2061,4.680584261108304,days
E3SMv3,G6-1.5K-SAI,CWD,Mediterranean,2061,5.054744285532036,days
E3SMv3,G6-1.5K-SAI,CWD,Eurasia_high,2061,4.200581920778964,days
E3SMv3,G6-1.5K-SAI,CWD,Northern_Europe,2061,4.99806026407012,days
E3SMv3,G6-1.5K-SAI,CWD,NH_midlat,2062,4.488680765829575,days
E3SMv3,G6-1.5K-SAI,CWD,Euro_Atlantic,2062,4.480139756760599,days
E3SMv3,G6-1.5K-SAI,CWD,Mediterranean,2062,4.63929452390065,days
E3SMv3,G6-1.5K-SAI,CWD,Eurasia_high,2062,4.0,days
E3SMv3,G6-1.5K-SAI,CWD,Northern_Europe,2062,4.467054613852643,days
E3SMv3,G6-1.5K-SAI,CWD,NH_midlat,2063,4.475842529988757,days
E3SMv3,G6-1.5K-SAI,CWD,Euro_Atlantic,2063,4.645813888422734,days
E3SMv3,G6-1.5K-SAI,CWD,Mediterranean,2063,4.901763690248377,days
E3SMv3,G6-1.5K-SAI,CWD,Eurasia_high,2063,4.601745762336892,days
E3SMv3,G6-1.5K-SAI,CWD,Northern_Europe,2063,4.067830508224594,days
E3SMv3,G6-1.5K-SAI,CWD,NH_midlat,2064,4.718944841312584,days
E3SMv3,G6-1.5K-SAI,CWD,Euro_Atlantic,2064,4.683626085920193,days
E3SMv3,G6-1.5K-SAI,CWD,Mediterranean,2064,4.333333333333333,days
E3SMv3,G6-1.5K-SAI,CWD,Eurasia_high,2064,4.401163841557928,days
E3SMv3,G6-1.5K-SAI,CWD,Northern_Europe,2064,4.600775894371951,days
E3SMv3,G6-1.5K-SAI,CWD,NH_midlat,2065,4.680230538463449,days
E3SMv3,G6-1.5K-SAI,CWD,Euro_Atlantic,2065,4.726519654036723,days
E3SMv3,G6-1.5K-SAI,CWD,Mediterranean,2065,4.458941785850974,days
E3SMv3,G6-1.5K-SAI,CWD,Eurasia_high,2065,4.401163841557928,days
E3SMv3,G6-1.5K-SAI,CWD,Northern_Europe,2065,4.732557438961381,days
E3SMv3,G6-1.5K-SAI,CWD,NH_midlat,2066,4.568421738912673,days
E3SMv3,G6-1.5K-SAI,CWD,Euro_Atlantic,2066,4.6680704883776665,days
E3SMv3,G6-1.5K-SAI,CWD,Mediterranean,2066,4.874391547482361,days
E3SMv3,G6-1.5K-SAI,CWD,Eurasia_high,2066,4.0,days
E3SMv3,G6-1.5K-SAI,CWD,Northern_Europe,2066,4.1996120528140235,days
E3SMv3,G6-1.5K-SAI,TXx,NH_midlat,2060,43.96089326875742,degC
E3SMv3,G6-1.5K-SAI,TXx,Euro_Atlantic,2060,41.71730134068443,degC
E3SMv3,G6-1.5K-SAI,TXx,Mediterranean,2060,47.28982885555928,degC
E3SMv3,G6-1.5K-SAI,TXx,Eurasia_high,2060,34.11736969710128,degC
E3SMv3,G6-1.5K-SAI,TXx,Northern_Europe,2060,32.04109069845233,degC
E3SMv3,G6-1.5K-SAI,TXx,NH_midlat,2061,43.77034517107519,degC
E3SMv3,G6-1.5K-SAI,TXx,Euro_Atlantic,2061,41.6477555248851,degC
E3SMv3,G6-1.5K-SAI,TXx,Mediterranean,2061,47.69913774082213,degC
E3SMv3,G6-1.5K-SAI,TXx,Eurasia_high,2061,32.47656005278873,degC
E3SMv3,G6-1.5K-SAI,TXx,Northern_Europe,2061,33.40653469759258,degC
E3SMv3,G6-1.5K-SAI,TXx,NH_midlat,2062,44.1911151619098,degC
E3SMv3,G6-1.5K-SAI,TXx,Euro_Atlantic,2062,41.830497650348704,degC
E3SMv3,G6-1.5K-SAI,TXx,Mediterranean,2062,47.95676747388922,degC
E3SMv3,G6-1.5K-SAI,TXx,Eurasia_high,2062,32.24812233780349,degC
E3SMv3,G6-1.5K-SAI,TXx,Northern_Europe,2062,32.99761414506634,degC
E3SMv3,G6-1.5K-SAI,TXx,NH_midlat,2063,44.287253062444556,degC
E3SMv3,G6-1.5K-SAI,TXx,Euro_Atlantic,2063,42.08608381613593,degC
E3SMv3,G6-1.5K-SAI,TXx,Mediterranean,2063,46.52797398030724,degC
E3SMv3,G6-1.5K-SAI,TXx,Eurasia_high,2063,32.8839190923684,degC
E3SMv3,G6-1.5K-SAI,TXx,Northern_Europe,2063,33.6749624066045,degC
E3SMv3,G6-1.5K-SAI,TXx,NH_midlat,2064,44.00095396104922,degC
E3SMv3,G6-1.5K-SAI,TXx,Euro_Atlantic,2064,41.799738974600274,degC
E3SMv3,G6-1.5K-SAI,TXx,Mediterranean,2064,48.024497050209305,degC
E3SMv3,G6-1.5K-SAI,TXx,Eurasia_high,2064,33.051689358111936,degC
E3SMv3,G6-1.5K-SAI,TXx,Northern_Europe,2064,32.95474696164426,degC
E3SMv3,G6-1.5K-SAI,TXx,NH_midlat,2065,44.058464962168856,degC
E3SMv3,G6-1.5K-SAI,TXx,Euro_Atlantic,2065,41.235829653619646,degC
E3SMv3,G6-1.5K-SAI,TXx,Mediterranean,2065,46.0132712376622,degC
E3SMv3,G6-1.5K-SAI,TXx,Eurasia_high,2065,32.58829892247294,degC
E3SMv3,G6-1.5K-SAI,TXx,Northern_Europe,2065,31.616719575526034,degC
E3SMv3,G6-1.5K-SAI,TXx,NH_midlat,2066,44.243604108837914,degC
E3SMv3,G6-1.5K-SAI,TXx,Euro_Atlantic,2066,42.082219749384926,degC
E3SMv3,G6-1.5K-SAI,TXx,Mediterranean,2066,48.24588820856949,degC
E3SMv3,G6-1.5K-SAI,TXx,Eurasia_high,2066,32.82914303351947,degC
E3SMv3,G6-1.5K-SAI,TXx,Northern_Europe,2066,33.093103096791346,degC
E3SMv3,G6-1.5K-SAI,TXn,NH_midlat,2060,-4.149682353960138,degC
E3SMv3,G6-1.5K-SAI,TXn,Euro_Atlantic,2060,-6.467627667252457,degC
E3SMv3,G6-1.5K-SAI,TXn,Mediterranean,2060,-1.4414700782505476,degC
E3SMv3,G6-1.5K-SAI,TXn,Eurasia_high,2060,-15.735107366232254,degC
E3SMv3,G6-1.5K-SAI,TXn,Northern_Europe,2060,-14.91465539286438,degC
E3SMv3,G6-1.5K-SAI,TXn,NH_midlat,2061,-4.040789876023543,degC
E3SMv3,G6-1.5K-SAI,TXn,Euro_Atlantic,2061,-6.697851641925097,degC
E3SMv3,G6-1.5K-SAI,TXn,Mediterranean,2061,-0.8962696774569372,degC
E3SMv3,G6-1.5K-SAI,TXn,Eurasia_high,2061,-14.679982859266751,degC
E3SMv3,G6-1.5K-SAI,TXn,Northern_Europe,2061,-14.404430574562278,degC
E3SMv3,G6-1.5K-SAI,TXn,NH_midlat,2062,-3.4977911986632884,degC
E3SMv3,G6-1.5K-SAI,TXn,Euro_Atlantic,2062,-5.828343717501152,degC
E3SMv3,G6-1.5K-SAI,TXn,Mediterranean,2062,-1.5418393269026902,degC
E3SMv3,G6-1.5K-SAI,TXn,Eurasia_high,2062,-12.80727216773741,degC
E3SMv3,G6-1.5K-SAI,TXn,Northern_Europe,2062,-13.960070639580014,degC
E3SMv3,G6-1.5K-SAI,TXn,NH_midlat,2063,-3.6979065702018725,degC
E3SMv3,G6-1.5K-SAI,TXn,Euro_Atlantic,2063,-5.791703687781016,degC
E3SMv3,G6-1.5K-SAI,TXn,Mediterranean,2063,-0.2254024479427765,degC
E3SMv3,G6-1.5K-SAI,TXn,Eurasia_high,2063,-13.798476450517658,degC
E3SMv3,G6-1.5K-SAI,TXn,Northern_Europe,2063,-15.177409822506078,degC
E3SMv3,G6-1.5K-SAI,TXn,NH_midlat,2064,-3.770815482561609,degC
E3SMv3,G6-1.5K-SAI,TXn,Euro_Atlantic,2064,-6.430364992550312,degC
E3SMv3,G6-1.5K-SAI,TXn,Mediterranean,2064,-0.7701532353349461,degC
E3SMv3,G6-1.5K-SAI,TXn,Eurasia_high,2064,-12.847063600595737,degC
E3SMv3,G6-1.5K-SAI,TXn,Northern_Europe,2064,-16.085378620127972,degC
E3SMv3,G6-1.5K-SAI,TXn,NH_midlat,2065,-3.9940866235763233,degC
E3SMv3,G6-1.5K-SAI,TXn,Euro_Atlantic,2065,-6.218561607313626,degC
E3SMv3,G6-1.5K-SAI,TXn,Mediterranean,2065,-0.26986248437274807,degC
E3SMv3,G6-1.5K-SAI,TXn,Eurasia_high,2065,-13.623485542415686,degC
E3SMv3,G6-1.5K-SAI,TXn,Northern_Europe,2065,-15.41922554505784,degC
E3SMv3,G6-1.5K-SAI,TXn,NH_midlat,2066,-3.795023899910784,degC
E3SMv3,G6-1.5K-SAI,TXn,Euro_Atlantic,2066,-6.221664762392528,degC
E3SMv3,G6-1.5K-SAI,TXn,Mediterranean,2066,-1.697170546369022,degC
E3SMv3,G6-1.5K-SAI,TXn,Eurasia_high,2066,-14.304705991981534,degC
E3SMv3,G6-1.5K-SAI,TXn,Northern_Europe,2066,-15.264733560440545,degC
E3SMv3,G6-1.5K-SAI,TNx,NH_midlat,2060,36.98828596587633,degC
E3SMv3,G6-1.5K-SAI,TNx,Euro_Atlantic,2060,34.679151871672154,degC
E3SMv3,G6-1.5K-SAI,TNx,Mediterranean,2060,40.01444595421334,degC
E3SMv3,G6-1.5K-SAI,TNx,Eurasia_high,2060,26.670919155637296,degC
E3SMv3,G6-1.5K-SAI,TNx,Northern_Europe,2060,24.939068867111605,degC
E3SMv3,G6-1.5K-SAI,TNx,NH_midlat,2061,36.68362776589715,degC
E3SMv3,G6-1.5K-SAI,TNx,Euro_Atlantic,2061,34.4994566672071,degC
E3SMv3,G6-1.5K-SAI,TNx,Mediterranean,2061,40.209878903457174,degC
E3SMv3,G6-1.5K-SAI,TNx,Eurasia_high,2061,25.748582065034263,degC
E3SMv3,G6-1.5K-SAI,TNx,Northern_Europe,2061,26.237655913078328,degC
E3SMv3,G6-1.5K-SAI,TNx,NH_midlat,2062,37.359048893111684,degC
E3SMv3,G6-1.5K-SAI,TNx,Euro_Atlantic,2062,34.93511397718369,degC
E3SMv3,G6-1.5K-SAI,TNx,Mediterranean,2062,41.34498476861554,degC
E3SMv3,G6-1.5K-SAI,TNx,Eurasia_high,2062,25.20608966910662,degC
E3SMv3,G6-1.5K-SAI,TNx,Northern_Europe,2062,25.716584648806577,degC
E3SMv3,G6-1.5K-SAI,TNx,NH_midlat,2063,37.09976460331683,degC
E3SMv3,G6-1.5K-SAI,TNx,Euro_Atlantic,2063,34.94569041423056,degC
E3SMv3,G6-1.5K-SAI,TNx,Mediterranean,2063,39.2117977181526,degC
E3SMv3,G6-1.5K-SAI,TNx,Eurasia_high,2063,25.847487053764382,degC
E3SMv3,G6-1.5K-SAI,TNx,Northern_Europe,2063,26.44201533459985,degC
E3SMv3,G6-1.5K-SAI,TNx,NH_midlat,2064,37.044180613133356,degC
E3SMv3,G6-1.5K-SAI,TNx,Euro_Atlantic,2064,34.87009700915988,degC
E3SMv3,G6-1.5K-SAI,TNx,Mediterranean,2064,41.148165180705846,degC
E3SMv3,G6-1.5K-SAI,TNx,Eurasia_high,2064,25.903493524473028,degC
E3SMv3,G6-1.5K-SAI,TNx,Northern_Europe,2064,26.174845028166676,degC
E3SMv3,G6-1.5K-SAI,TNx,NH_midlat,2065,37.06456426611788,degC
E3SMv3,G6-1.5K-SAI,TNx,Euro_Atlantic,2065,34.271469131326334,degC
E3SMv3,G6-1.5K-SAI,TNx,Mediterranean,2065,38.95692755816892,degC
E3SMv3,G6-1.5K-SAI,TNx,Eurasia_high,2065,25.886427833475622,degC
E3SMv3,G6-1.5K-SAI,TNx,Northern_Europe,2065,24.714473139087154,degC
E3SMv3,G6-1.5K-SAI,TNx,NH_midlat,2066,37.31956660173064,degC
E3SMv3,G6-1.5K-SAI,TNx,Euro_Atlantic,2066,35.11427173385341,degC
E3SMv3,G6-1.5K-SAI,TNx,Mediterranean,2066,41.5233288875395,degC
E3SMv3,G6-1.5K-SAI,TNx,Eurasia_high,2066,26.456803413486952,degC
E3SMv3,G6-1.5K-SAI,TNx,Northern_Europe,2066,26.072023273071935,degC
E3SMv3,G6-1.5K-SAI,TNn,NH_midlat,2060,-11.202459796239488,degC
E3SMv3,G6-1.5K-SAI,TNn,Euro_Atlantic,2060,-13.47964520396251,degC
E3SMv3,G6-1.5K-SAI,TNn,Mediterranean,2060,-8.600939241118352,degC
E3SMv3,G6-1.5K-SAI,TNn,Eurasia_high,2060,-22.39192716371306,degC
E3SMv3,G6-1.5K-SAI,TNn,Northern_Europe,2060,-21.912719239251853,degC
E3SMv3,G6-1.5K-SAI,TNn,NH_midlat,2061,-11.015778707659912,degC
E3SMv3,G6-1.5K-SAI,TNn,Euro_Atlantic,2061,-13.796172232055309,degC
E3SMv3,G6-1.5K-SAI,TNn,Mediterranean,2061,-8.354352450655675,degC
E3SMv3,G6-1.5K-SAI,TNn,Eurasia_high,2061,-21.389154183380477,degC
E3SMv3,G6-1.5K-SAI,TNn,Northern_Europe,2061,-21.404789577892505,degC
E3SMv3,G6-1.5K-SAI,TNn,NH_midlat,2062,-10.502281311914222,degC
E3SMv3,G6-1.5K-SAI,TNn,Euro_Atlantic,2062,-12.903692119429145,degC
E3SMv3,G6-1.5K-SAI,TNn,Mediterranean,2062,-8.487718614953993,degC
E3SMv3,G6-1.5K-SAI,TNn,Eurasia_high,2062,-20.099198398856622,degC
E3SMv3,G6-1.5K-SAI,TNn,Northern_Europe,2062,-20.977766595013307,degC
E3SMv3,G6-1.5K-SAI,TNn,NH_midlat,2063,-10.780950484346638,degC
E3SMv3,G6-1.5K-SAI,TNn,Euro_Atlantic,2063,-12.917605776018164,degC
E3SMv3,G6-1.5K-SAI,TNn,Mediterranean,2063,-7.566443423415662,degC
E3SMv3,G6-1.5K-SAI,TNn,Eurasia_high,2063,-21.060634157009762,degC
E3SMv3,G6-1.5K-SAI,TNn,Northern_Europe,2063,-22.280068341567656,degC
E3SMv3,G6-1.5K-SAI,TNn,NH_midlat,2064,-10.723489971462351,degC
E3SMv3,G6-1.5K-SAI,TNn,Euro_Atlantic,2064,-13.304011869412841,degC
E3SMv3,G6-1.5K-SAI,TNn,Mediterranean,2064,-7.666300070612209,degC
E3SMv3,G6-1.5K-SAI,TNn,Eurasia_high,2064,-19.76629709323667,degC
E3SMv3,G6-1.5K-SAI,TNn,Northern_Europe,2064,-23.14613811934718,degC
E3SMv3,G6-1.5K-SAI,TNn,NH_midlat,2065,-11.139325011575176,degC
E3SMv3,G6-1.5K-SAI,TNn,Euro_Atlantic,2065,-13.383781063572417,degC
E3SMv3,G6-1.5K-SAI,TNn,Mediterranean,2065,-7.464964064205002,degC
E3SMv3,G6-1.5K-SAI,TNn,Eurasia_high,2065,-20.776725022311457,degC
E3SMv3,G6-1.5K-SAI,TNn,Northern_Europe,2065,-22.676553829357182,degC
E3SMv3,G6-1.5K-SAI,TNn,NH_midlat,2066,-10.762575728517913,degC
E3SMv3,G6-1.5K-SAI,TNn,Euro_Atlantic,2066,-13.231054557802086,degC
E3SMv3,G6-1.5K-SAI,TNn,Mediterranean,2066,-8.708642146296627,degC
E3SMv3,G6-1.5K-SAI,TNn,Eurasia_high,2066,-21.005022680451265,degC
E3SMv3,G6-1.5K-SAI,TNn,Northern_Europe,2066,-22.383800695259062,degC
E3SMv3,G6-1.5K-SAI,Rx1day,NH_midlat,2060,24.02409886821941,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2060,24.283183039246204,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Mediterranean,2060,26.275919467492923,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Eurasia_high,2060,28.749912533180996,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Northern_Europe,2060,26.62715039026937,mm
E3SMv3,G6-1.5K-SAI,Rx1day,NH_midlat,2061,26.24275653303941,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2061,26.7936616489704,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Mediterranean,2061,21.410339678553147,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Eurasia_high,2061,22.624556148769738,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Northern_Europe,2061,28.98330938939362,mm
E3SMv3,G6-1.5K-SAI,Rx1day,NH_midlat,2062,23.16937710709877,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2062,23.070649085215134,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Mediterranean,2062,23.819453228643603,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Eurasia_high,2062,20.652830340871166,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Northern_Europe,2062,22.10947240004746,mm
E3SMv3,G6-1.5K-SAI,Rx1day,NH_midlat,2063,22.48457074378708,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2063,22.860294272895924,mm
E3SMv3,G6-1.5K-SAI,Rx1day,Mediterranean,2063,20.248174916568505,mm
